seg,stationid,lat,lon,chla_ugl,salinity_ppt,date
Lower Tampa Bay,91,27.62789909,-82.64150229,2.9,34.2,1981-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,34.9,1981-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.4,35.6,1981-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,11.5,29.8,1982-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,17.1,29.8,1982-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,8,31.3,1982-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,20.4,30.6,1982-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,19.7,31.3,1982-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,13.6,29.1,1982-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,12.6,28.4,1982-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,13,31.3,1982-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,2.4,30.6,1982-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,15.6,29.1,1982-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,15.5,32,1982-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,3.6,34.2,1982-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,12.3,30.6,1982-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,7.7,33.5,1982-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,3.8,32.8,1982-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.7,33.5,1982-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,11.2,29.8,1982-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,10.4,32.8,1982-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,11.3,30.6,1982-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,2.4,32,1982-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,20.5,32,1982-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,3.5,30.6,1982-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,2.8,27,1982-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,5.6,27,1982-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,9.1,31.3,1982-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,7,30.6,1982-01-01
Old Tampa Bay,40,27.9291,-82.58730309,2.5,29.1,1982-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,2.5,29.1,1982-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,5.6,29.1,1982-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,4.8,27,1982-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,5.5,25.6,1982-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,4.5,19.7,1982-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,2.4,28.4,1982-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,12.3,18,1982-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,20.2,24.8,1982-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,5.5,29.8,1982-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,6.4,29.8,1982-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,13.9,27,1982-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,3.1,28.4,1982-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,3.6,35,1982-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.4,35.7,1982-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,2.4,35.7,1982-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.5,35,1982-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,3.7,35.7,1982-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,3,36.5,1982-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,3,37.2,1982-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,4.5,36.5,1982-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,37.2,1982-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,3.5,35.7,1982-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,6.3,27,1983-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,9.7,27.7,1983-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,20.4,27,1983-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,21.5,27,1983-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,21.5,27,1983-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,7.5,27.7,1983-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,12.4,27,1983-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,9.6,25.6,1983-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,4.6,27.7,1983-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,14.5,27,1983-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,21.4,28.4,1983-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,2.4,29.1,1983-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,3.1,28.4,1983-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,11.6,28.4,1983-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,8.7,26.3,1983-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,12.2,29.1,1983-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,8.5,29.8,1983-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,6,27,1983-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,7.8,27.7,1983-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,3.1,29.1,1983-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,15,28.4,1983-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,16.1,27.7,1983-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,6.2,24.8,1983-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,20.9,22,1983-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,6.9,26.3,1983-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,22.4,24.2,1983-01-01
Old Tampa Bay,40,27.9291,-82.58730309,22.1,23.4,1983-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,3.8,24.2,1983-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,15.3,22.7,1983-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,14.3,24.8,1983-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,3.6,23.4,1983-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,12,24.8,1983-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,7.6,25.6,1983-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,35.1,22,1983-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,43.6,21.4,1983-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,24.1,24.2,1983-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,27.2,22.7,1983-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,2.4,22,1983-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,14.8,23.4,1983-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,2.4,32,1983-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.8,33.5,1983-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.4,31.3,1983-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.4,30.6,1983-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,4.7,31.3,1983-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,34.2,1983-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,34.2,1983-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.4,32.8,1983-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.4,32.8,1983-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.6,35,1983-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,11.4,23.4,1984-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,8,22,1984-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,12,22,1984-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,6.6,21.4,1984-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,10.7,19.3,1984-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,7.5,22,1984-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,7.7,20.9,1984-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,8.7,22.7,1984-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,5.9,20.7,1984-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,9.8,22.7,1984-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,17.4,22.7,1984-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,5.95,24.2,1984-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,9.75,23.05,1984-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,12.9,24.8,1984-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,12.5,22.7,1984-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,8.8,24.8,1984-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,11.4,25.6,1984-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,5.2,26.3,1984-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,12.4,22.7,1984-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,12.6,24.8,1984-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,13.5,24.2,1984-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,5,24.8,1984-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,16.4,19.3,1984-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,20.85,17.45,1984-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,9.4,22,1984-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,11.15,22.35,1984-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,11.15,22,1984-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,14.35,21.4,1984-01-01
Old Tampa Bay,40,27.9291,-82.58730309,14.6,19.65,1984-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,10.4,21.4,1984-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,13.25,18.25,1984-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,15.65,20,1984-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,15.05,18.25,1984-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,11.25,20.7,1984-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,16.9,16.95,1984-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,14.9,20,1984-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,21.7,17.6,1984-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,12.8,21.4,1984-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,15.5,20,1984-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,2.7,30.6,1984-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,6.5,29.1,1984-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.4,29.1,1984-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,4.1,31.3,1984-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,4.6,29.1,1984-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,3.5,32.8,1984-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,5.4,30.6,1984-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,4,32.8,1984-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,5,32,1984-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,6.1,30.6,1984-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,9.9,28,1985-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,9.8,27.3,1985-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,4.3,28,1985-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,6.6,28.9,1985-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,5.7,27.8,1985-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,10.9,28.2,1985-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,9.8,27.2,1985-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,7.7,27.8,1985-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,6.7,24.7,1985-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,7.2,27,1985-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,10,28.5,1985-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.5,20.3,1985-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,3.5,24.6,1985-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,2.4,23.7,1985-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,12.1,28.2,1985-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,9.6,29.2,1985-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,3.2,20.3,1985-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,2.4,20.3,1985-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,7.6,27.8,1985-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,18.7,28,1985-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,9.6,28.5,1985-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,12.7,28.3,1985-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,3.8,26.1,1985-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,6.1,27.5,1985-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,9.9,27.6,1985-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,17.3,25.4,1985-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,3.6,26.8,1985-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,7.1,27.3,1985-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,6,26.4,1985-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,8.1,25.9,1985-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,7,27.8,1985-01-01
Old Tampa Bay,40,27.9291,-82.58730309,11.4,26.8,1985-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,4.3,25.8,1985-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,11.7,27.1,1985-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,7.5,26,1985-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,4,26,1985-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,7,25.8,1985-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,9.5,28,1985-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,6.7,27.3,1985-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.4,24.6,1985-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.4,20.7,1985-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,2.4,22.9,1985-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.4,23.5,1985-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.4,22,1985-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,25.4,1985-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,25.2,1985-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.4,23.7,1985-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.4,24.2,1985-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.4,26.3,1985-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,2.9,27.3,1986-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,3,26.6,1986-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,8.8,27.7,1986-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,10.6,29.2,1986-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,2.4,27,1986-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,6.9,26.6,1986-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,3.6,26.8,1986-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,7.9,28.5,1986-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,4.9,26.8,1986-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,3.3,27.6,1986-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,5.2,28.2,1986-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.8,28.2,1986-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,2.4,28.7,1986-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,3.3,28.2,1986-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,4.2,28.7,1986-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,5.1,27.9,1986-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.1,29.2,1986-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,2.5,27.5,1986-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,5.1,27.8,1986-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,2.8,29,1986-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,2.4,28,1986-01-01
Old Tampa Bay,40,27.9291,-82.58730309,2.4,24.8,1986-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,2.6,23.3,1986-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,9.9,24.4,1986-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,5.3,25.4,1986-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,10.1,22.8,1986-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,7.4,24,1986-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,2.4,23.9,1986-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,3.7,27,1986-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,3.5,23.5,1986-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,2.4,25.6,1986-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,7.7,23,1986-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,3,26.7,1986-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,2.4,25.1,1986-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,2.4,26.2,1986-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,5.3,24,1986-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,3.3,25.8,1986-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,4.9,26.4,1986-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.4,30.1,1986-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,3.5,31.1,1986-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.7,31.5,1986-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,3.8,31.8,1986-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,4.1,32.3,1986-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,4,32,1986-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,2.4,30.8,1986-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.4,30.7,1986-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,3.6,31.2,1986-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,3.6,30.1,1986-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,6.9,25.6,1987-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,8.6,26.3,1987-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,5.6,26.3,1987-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,5.2,26.3,1987-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,4.4,27.8,1987-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,7,26.3,1987-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,9.4,26.3,1987-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,6.7,26.3,1987-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,9.8,25.6,1987-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,7.2,25.6,1987-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,6.4,27.1,1987-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,6.4,27.2,1987-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,2.7,27.1,1987-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,5.4,28.5,1987-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.8,27.8,1987-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,6.8,27.1,1987-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,8.7,27.1,1987-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,2.8,28.7,1987-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,9.7,26.3,1987-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,5,27.3,1987-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.7,29.4,1987-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,14.2,19.9,1987-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,8.7,24,1987-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,18.7,21.8,1987-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,6.9,22.9,1987-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,5.3,24.7,1987-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,7.3,25.4,1987-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,4.6,25.1,1987-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,8.9,22.5,1987-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,5.6,26.3,1987-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,15.5,24,1987-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,9.6,24.1,1987-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,9.4,26.1,1987-01-01
Old Tampa Bay,40,27.9291,-82.58730309,6.5,25,1987-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,8.2,24.2,1987-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,6.2,25.5,1987-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,5.4,25.3,1987-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,12.1,23.4,1987-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.8,31.4,1987-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,3.1,31.1,1987-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,3.5,33.6,1987-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,6.4,31.5,1987-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,5,33.7,1987-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,4.7,32,1987-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,32.5,1987-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,3,30.1,1987-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,5.1,31.6,1987-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,3,30.9,1987-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,4.9,27.3,1988-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,2.4,27.3,1988-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,2.4,27.1,1988-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,2.4,26.9,1988-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,6.4,27,1988-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,2.9,26.4,1988-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,6.8,26.8,1988-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,2.4,26.8,1988-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,5.4,27.6,1988-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,5.7,25.1,1988-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.7,30.2,1988-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,8.5,25.8,1988-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,4.5,27.7,1988-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,4.2,28.2,1988-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,2.4,29,1988-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,2.4,28.5,1988-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,2.4,28.5,1988-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,3.4,29.4,1988-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,4.6,27.4,1988-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,5.1,27.2,1988-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,11.1,27.1,1988-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,2.4,29.6,1988-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,4.1,24.3,1988-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,2.9,25.5,1988-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,3.1,24.3,1988-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,4.7,25.2,1988-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,2.7,25.2,1988-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,5.7,26.2,1988-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,5.4,25.9,1988-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,8.4,25,1988-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,6.3,23.2,1988-01-01
Old Tampa Bay,40,27.9291,-82.58730309,5,24.4,1988-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,2.7,24.2,1988-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,6.6,26,1988-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,5.8,23.4,1988-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,18.7,23.1,1988-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,5.9,24.2,1988-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,4.5,24.4,1988-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,8.7,24.7,1988-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.4,35,1988-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.4,32.1,1988-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.6,33.3,1988-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.4,32.3,1988-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,33.6,1988-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.4,33.5,1988-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.4,31.7,1988-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,2.4,33,1988-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.4,33.6,1988-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,34.2,1988-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,6.4,24,1989-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,10.1,22.3,1989-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,7.4,23.5,1989-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,11,23.8,1989-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,16.7,21.8,1989-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,10,23.1,1989-01-01
